stage,tokens,knobs_json,closure,paced,median_ms,bitexact,status,kernel_commit,timestamp,config_id,median_max_ms,bitexact_view,maxd,compile_s,error
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3874,true,OK,b0e67b5c,2026-08-13T21:28:09,s2-w0-002,0.3874,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4199,true,OK,b0e67b5c,2026-08-13T21:28:11,s2-w0-003,0.4199,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4178,true,OK,b0e67b5c,2026-08-13T21:28:12,s2-w0-004,0.4178,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4209,true,OK,b0e67b5c,2026-08-13T21:28:14,s2-w0-005,0.4209,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.463,true,OK,b0e67b5c,2026-08-13T21:28:15,s2-w0-006,0.463,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4608,true,OK,b0e67b5c,2026-08-13T21:28:17,s2-w0-007,0.4608,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.512,true,OK,b0e67b5c,2026-08-13T21:28:19,s2-w0-008,0.512,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.512,true,OK,b0e67b5c,2026-08-13T21:28:20,s2-w0-009,0.512,true,0.0,1.8,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4199,true,OK,b0e67b5c,2026-08-13T21:28:22,s2-w0-010,0.4199,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4628,true,OK,b0e67b5c,2026-08-13T21:28:24,s2-w0-011,0.4628,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":1,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5376,true,OK,b0e67b5c,2026-08-13T21:28:25,s2-w0-012,0.5376,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3923,true,OK,b0e67b5c,2026-08-13T21:28:27,s2-w0-013,0.3923,true,0.0,2.1,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T21:28:29,s2-w0-014,0.3913,true,0.0,1.8,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T21:28:31,s2-w0-015,0.3913,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T21:28:32,s2-w0-016,0.4241,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T21:28:34,s2-w0-017,0.4241,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4229,true,OK,b0e67b5c,2026-08-13T21:28:35,s2-w0-018,0.4229,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.467,true,OK,b0e67b5c,2026-08-13T21:28:37,s2-w0-019,0.467,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.466,true,OK,b0e67b5c,2026-08-13T21:28:39,s2-w0-020,0.466,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5121,true,OK,b0e67b5c,2026-08-13T21:28:40,s2-w0-021,0.5121,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.512,true,OK,b0e67b5c,2026-08-13T21:28:42,s2-w0-022,0.512,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:28:43,s2-w0-023,0.426,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4651,true,OK,b0e67b5c,2026-08-13T21:28:45,s2-w0-024,0.4651,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":2,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5429,true,OK,b0e67b5c,2026-08-13T21:28:47,s2-w0-025,0.5429,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3934,true,OK,b0e67b5c,2026-08-13T21:28:48,s2-w0-026,0.3934,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3912,true,OK,b0e67b5c,2026-08-13T21:28:50,s2-w0-027,0.3912,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3915,true,OK,b0e67b5c,2026-08-13T21:28:51,s2-w0-028,0.3915,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T21:28:53,s2-w0-029,0.4241,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4262,true,OK,b0e67b5c,2026-08-13T21:30:23,s2-w0-030,0.4262,true,0.0,2.4,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4262,true,OK,b0e67b5c,2026-08-13T21:30:25,s2-w0-031,0.4262,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.469,true,OK,b0e67b5c,2026-08-13T21:30:27,s2-w0-032,0.469,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4669,true,OK,b0e67b5c,2026-08-13T21:30:28,s2-w0-033,0.4669,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5204,true,OK,b0e67b5c,2026-08-13T21:30:30,s2-w0-034,0.5204,true,0.0,2.1,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5161,true,OK,b0e67b5c,2026-08-13T21:30:32,s2-w0-035,0.5161,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.427,true,OK,b0e67b5c,2026-08-13T21:30:34,s2-w0-036,0.427,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4671,true,OK,b0e67b5c,2026-08-13T21:30:36,s2-w0-037,0.4671,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5429,true,OK,b0e67b5c,2026-08-13T21:30:37,s2-w0-038,0.5429,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T21:30:39,s2-w0-039,0.3932,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3914,true,OK,b0e67b5c,2026-08-13T21:30:41,s2-w0-040,0.3914,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T21:30:42,s2-w0-041,0.3932,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T21:30:44,s2-w0-042,0.4241,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.428,true,OK,b0e67b5c,2026-08-13T21:30:45,s2-w0-043,0.428,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:30:47,s2-w0-044,0.426,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4669,true,OK,b0e67b5c,2026-08-13T21:30:49,s2-w0-045,0.4669,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.466,true,OK,b0e67b5c,2026-08-13T21:30:50,s2-w0-046,0.466,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5224,true,OK,b0e67b5c,2026-08-13T21:30:52,s2-w0-047,0.5224,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5184,true,OK,b0e67b5c,2026-08-13T21:30:54,s2-w0-048,0.5184,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:30:55,s2-w0-049,0.426,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4669,true,OK,b0e67b5c,2026-08-13T21:30:57,s2-w0-050,0.4669,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.555,true,OK,b0e67b5c,2026-08-13T21:30:59,s2-w0-051,0.555,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3933,true,OK,b0e67b5c,2026-08-13T21:31:00,s2-w0-052,0.3933,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3923,true,OK,b0e67b5c,2026-08-13T21:31:02,s2-w0-053,0.3923,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T21:31:03,s2-w0-054,0.3913,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:31:05,s2-w0-055,0.426,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:31:07,s2-w0-056,0.426,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.427,true,OK,b0e67b5c,2026-08-13T21:31:08,s2-w0-057,0.427,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4671,true,OK,b0e67b5c,2026-08-13T21:31:10,s2-w0-058,0.4671,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.468,true,OK,b0e67b5c,2026-08-13T21:31:11,s2-w0-059,0.468,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5151,true,OK,b0e67b5c,2026-08-13T21:32:40,s2-w0-060,0.5151,true,0.0,2.4,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5184,true,OK,b0e67b5c,2026-08-13T21:32:42,s2-w0-061,0.5184,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4262,true,OK,b0e67b5c,2026-08-13T21:32:44,s2-w0-062,0.4262,true,0.0,2.2,
